1.000000000000000000e+00 0.000000000000000000e+00
9.458610914145828552e-01 7.073966059474727334e-03
8.918809815760585513e-01 1.352530932169877624e-02
8.382180034472356267e-01 1.979795937135704967e-02
7.850295597889762611e-01 2.607819526844830718e-02
7.324716614707794671e-01 3.236976569701289358e-02
6.806984698640202724e-01 3.856471193018024685e-02
6.298618446600858789e-01 4.450447125118164177e-02
5.801108984397356227e-01 5.002755901503874725e-02
5.315915593002100703e-01 5.500197297534236557e-02
4.844461428229783762e-01 5.934225582530421733e-02
4.388129346376178352e-01 6.301273146093211430e-02
3.948257848062349806e-01 6.601966921301989644e-02
3.526137152181725298e-01 6.839594149329954187e-02
3.123005411465769043e-01 7.018208406939865918e-02
2.740045080768692687e-01 7.140755239525407860e-02
2.378379448723636491e-01 7.207544416868051640e-02
2.039069342943563568e-01 7.215311635768950627e-02
1.723110018431095458e-01 7.157007918307214944e-02
1.431428238324108371e-01 7.022342822091202919e-02
1.164879555539770628e-01 6.799000714760698727e-02
9.242458032904299348e-02 6.474359308919332145e-02
7.102328018320858138e-02 6.037475550980871131e-02
5.234682881719754377e-02 5.481071728026617323e-02
3.645000748077709130e-02 4.803256514597992882e-02
2.337944428991334256e-02 4.008750041469909264e-02
1.317347745847385898e-02 3.109443841417758661e-02
5.862042845640402788e-03 2.124207762129734847e-02
1.466586148876181106e-03 1.077946742883682286e-02
0.000000000000000000e+00 0.000000000000000000e+00
1.466586148876181106e-03 -5.398657596075154795e-03
5.862042845640402788e-03 -1.069087277182991132e-02
1.317347745847385898e-02 -1.577437501993484911e-02
2.337944428991334256e-02 -2.055496642360139098e-02
3.645000748077709130e-02 -2.494991464397629255e-02
5.234682881719754377e-02 -2.889066572922623782e-02
7.102328018320858138e-02 -3.232478696179694883e-02
9.242458032904299348e-02 -3.521713750210087035e-02
1.164879555539770628e-01 -3.755034150920211894e-02
1.431428238324108371e-01 -3.932468988611440702e-02
1.723110018431095458e-01 -4.055761079429083538e-02
2.039069342943563568e-01 -4.128281837440585245e-02
2.378379448723636491e-01 -4.154917271768995835e-02
2.740045080768692687e-01 -4.141916811267384868e-02
3.123005411465769043e-01 -4.096682401224361475e-02
3.526137152181725298e-01 -4.027460319967673952e-02
3.948257848062349806e-01 -3.942884784157252298e-02
4.388129346376178352e-01 -3.851313204291070130e-02
4.844461428229783762e-01 -3.759890381268878035e-02
5.315915593002100703e-01 -3.673285069516301488e-02
5.801108984397356227e-01 -3.592058550882567397e-02
6.298618446600858789e-01 -3.510651605746260839e-02
6.806984698640202724e-01 -3.415012858874300755e-02
7.324716614707794671e-01 -3.279936052507851502e-02
7.850295597889762611e-01 -3.066223340226094732e-02
8.382180034472356267e-01 -2.717842189740911352e-02
8.918809815760585513e-01 -2.159290195047124453e-02
9.458610914145828552e-01 -1.293419937984298558e-02
1.000000000000000000e+00 -0.000000000000000000e+00
