1.000000 -0.007100
0.997069 -0.006694
0.988310 -0.005488
0.973827 -0.003508
0.953788 -0.000796
0.928429 0.002604
0.898047 0.006646
0.862998 0.011287
0.823693 0.016478
0.780594 0.022159
0.734204 0.028239
0.685069 0.034589
0.633764 0.041030
0.580891 0.047332
0.527069 0.053228
0.472931 0.058425
0.419109 0.062634
0.366236 0.065600
0.314931 0.067121
0.265796 0.067071
0.219406 0.065411
0.176307 0.062184
0.137002 0.057504
0.101953 0.051541
0.071571 0.044497
0.046212 0.036582
0.026173 0.028000
0.011690 0.018937
0.002931 0.009556
0.000000 0.000000
0.002931 -0.005401
0.011690 -0.010336
0.026173 -0.014446
0.046212 -0.017627
0.071571 -0.020053
0.101953 -0.022120
0.137002 -0.024318
0.176307 -0.027073
0.219406 -0.030617
0.265796 -0.034905
0.314931 -0.039616
0.366236 -0.044237
0.419109 -0.048184
0.472931 -0.050944
0.527069 -0.052187
0.580891 -0.051818
0.633764 -0.049966
0.685069 -0.046917
0.734204 -0.043024
0.780594 -0.038623
0.823693 -0.033976
0.862998 -0.029262
0.898047 -0.024606
0.928429 -0.020128
0.953788 -0.015981
0.973827 -0.012370
0.988310 -0.009540
0.997069 -0.007726
1.000000 -0.007100
