1.000000 0.000000
0.980118 0.006634
0.960243 0.012864
0.940385 0.018716
0.920550 0.024217
0.900746 0.029390
0.880982 0.034257
0.861264 0.038837
0.841602 0.043149
0.822002 0.047208
0.802473 0.051028
0.783021 0.054622
0.763656 0.058002
0.744383 0.061176
0.725212 0.064153
0.706150 0.066940
0.687203 0.069544
0.668381 0.071970
0.649689 0.074221
0.631136 0.076301
0.612729 0.078214
0.594475 0.079962
0.576381 0.081546
0.558455 0.082969
0.540703 0.084233
0.523132 0.085337
0.505751 0.086285
0.488565 0.087077
0.471580 0.087714
0.454805 0.088198
0.438246 0.088531
0.421908 0.088715
0.405799 0.088752
0.389925 0.088644
0.374292 0.088394
0.358906 0.088005
0.343774 0.087480
0.328902 0.086822
0.314294 0.086037
0.299958 0.085127
0.285898 0.084097
0.272121 0.082952
0.258632 0.081696
0.245435 0.080335
0.232537 0.078874
0.219943 0.077317
0.207656 0.075671
0.195683 0.073941
0.184028 0.072132
0.172696 0.070249
0.161691 0.068298
0.151017 0.066285
0.140678 0.064215
0.130680 0.062092
0.121025 0.059922
0.111717 0.057709
0.102761 0.055459
0.094160 0.053175
0.085916 0.050861
0.078034 0.048522
0.070517 0.046161
0.063367 0.043782
0.056587 0.041387
0.050180 0.038979
0.044149 0.036561
0.038495 0.034135
0.033222 0.031703
0.028331 0.029266
0.023824 0.026827
0.019703 0.024386
0.015969 0.021945
0.012625 0.019503
0.009671 0.017062
0.007108 0.014621
0.004938 0.012182
0.003161 0.009744
0.001779 0.007307
0.000791 0.004871
0.000198 0.002435
0.000000 0.000000
0.000198 -0.002433
0.000791 -0.004853
0.001779 -0.007247
0.003161 -0.009603
0.004938 -0.011908
0.007108 -0.014150
0.009671 -0.016318
0.012625 -0.018401
0.015969 -0.020389
0.019703 -0.022273
0.023824 -0.024044
0.028331 -0.025695
0.033222 -0.027219
0.038495 -0.028611
0.044149 -0.029866
0.050180 -0.030981
0.056587 -0.031954
0.063367 -0.032782
0.070517 -0.033466
0.078034 -0.034006
0.085916 -0.034405
0.094160 -0.034664
0.102761 -0.034788
0.111717 -0.034781
0.121025 -0.034647
0.130680 -0.034394
0.140678 -0.034026
0.151017 -0.033552
0.161691 -0.032979
0.172696 -0.032315
0.184028 -0.031567
0.195683 -0.030745
0.207656 -0.029857
0.219943 -0.028910
0.232537 -0.027915
0.245435 -0.026879
0.258632 -0.025809
0.272121 -0.024716
0.285898 -0.023605
0.299958 -0.022484
0.314294 -0.021359
0.328902 -0.020239
0.343774 -0.019127
0.358906 -0.018031
0.374292 -0.016954
0.389925 -0.015901
0.405799 -0.014876
0.421908 -0.013883
0.438246 -0.012924
0.454805 -0.012002
0.471580 -0.011119
0.488565 -0.010276
0.505751 -0.009475
0.523132 -0.008716
0.540703 -0.008001
0.558455 -0.007328
0.576381 -0.006699
0.594475 -0.006111
0.612729 -0.005566
0.631136 -0.005062
0.649689 -0.004597
0.668381 -0.004171
0.687203 -0.003782
0.706150 -0.003428
0.725212 -0.003107
0.744383 -0.002817
0.763656 -0.002555
0.783021 -0.002318
0.802473 -0.002104
0.822002 -0.001907
0.841602 -0.001724
0.861264 -0.001550
0.880982 -0.001379
0.900746 -0.001205
0.920550 -0.001021
0.940385 -0.000818
0.960243 -0.000587
0.980118 -0.000318
1.000000 -0.000000
