1.000000 0.000000
0.980118 0.002673
0.960243 0.005715
0.940385 0.009004
0.920550 0.012434
0.900746 0.015916
0.880982 0.019380
0.861264 0.022767
0.841602 0.026036
0.822002 0.029155
0.802473 0.032105
0.783021 0.034876
0.763656 0.037467
0.744383 0.039884
0.725212 0.042138
0.706150 0.044245
0.687203 0.046224
0.668381 0.048099
0.649689 0.049892
0.631136 0.051627
0.612729 0.053328
0.594475 0.055018
0.576381 0.056716
0.558455 0.058443
0.540703 0.060214
0.523132 0.062042
0.505751 0.063937
0.488565 0.065906
0.471580 0.067951
0.454805 0.070073
0.438246 0.072267
0.421908 0.074527
0.405799 0.076842
0.389925 0.079199
0.374292 0.081584
0.358906 0.083979
0.343774 0.086364
0.328902 0.088719
0.314294 0.091021
0.299958 0.093249
0.285898 0.095378
0.272121 0.097385
0.258632 0.099249
0.245435 0.100946
0.232537 0.102457
0.219943 0.103760
0.207656 0.104837
0.195683 0.105673
0.184028 0.106251
0.172696 0.106559
0.161691 0.106586
0.151017 0.106324
0.140678 0.105766
0.130680 0.104908
0.121025 0.103747
0.111717 0.102284
0.102761 0.100520
0.094160 0.098460
0.085916 0.096108
0.078034 0.093472
0.070517 0.090560
0.063367 0.087383
0.056587 0.083951
0.050180 0.080277
0.044149 0.076373
0.038495 0.072253
0.033222 0.067930
0.028331 0.063420
0.023824 0.058737
0.019703 0.053895
0.015969 0.048910
0.012625 0.043796
0.009671 0.038568
0.007108 0.033241
0.004938 0.027829
0.003161 0.022347
0.001779 0.016809
0.000791 0.011229
0.000198 0.005622
0.000000 0.000000
0.000198 -0.003441
0.000791 -0.006865
0.001779 -0.010253
0.003161 -0.013590
0.004938 -0.016857
0.007108 -0.020038
0.009671 -0.023115
0.012625 -0.026072
0.015969 -0.028892
0.019703 -0.031559
0.023824 -0.034058
0.028331 -0.036372
0.033222 -0.038487
0.038495 -0.040389
0.044149 -0.042065
0.050180 -0.043502
0.056587 -0.044688
0.063367 -0.045612
0.070517 -0.046266
0.078034 -0.046641
0.085916 -0.046730
0.094160 -0.046529
0.102761 -0.046034
0.111717 -0.045242
0.121025 -0.044156
0.130680 -0.042776
0.140678 -0.041106
0.151017 -0.039154
0.161691 -0.036927
0.172696 -0.034437
0.184028 -0.031696
0.195683 -0.028720
0.207656 -0.025525
0.219943 -0.022131
0.232537 -0.018559
0.245435 -0.014833
0.258632 -0.010978
0.272121 -0.007020
0.285898 -0.002988
0.299958 0.001089
0.314294 0.005181
0.328902 0.009257
0.343774 0.013285
0.358906 0.017234
0.374292 0.021072
0.389925 0.024768
0.405799 0.028292
0.421908 0.031616
0.438246 0.034710
0.454805 0.037550
0.471580 0.040111
0.488565 0.042373
0.505751 0.044316
0.523132 0.045924
0.540703 0.047185
0.558455 0.048090
0.576381 0.048633
0.594475 0.048812
0.612729 0.048628
0.631136 0.048087
0.649689 0.047197
0.668381 0.045973
0.687203 0.044431
0.706150 0.042591
0.725212 0.040477
0.744383 0.038114
0.763656 0.035533
0.783021 0.032765
0.802473 0.029843
0.822002 0.026803
0.841602 0.023681
0.861264 0.020514
0.880982 0.017339
0.900746 0.014191
0.920550 0.011105
0.940385 0.008114
0.960243 0.005249
0.980118 0.002536
1.000000 -0.000000
