1.000000 0.000000
0.980118 0.007067
0.960243 0.013805
0.940385 0.020231
0.920550 0.026356
0.900746 0.032192
0.880982 0.037748
0.861264 0.043032
0.841602 0.048048
0.822002 0.052803
0.802473 0.057298
0.783021 0.061536
0.763656 0.065519
0.744383 0.069248
0.725212 0.072723
0.706150 0.075945
0.687203 0.078915
0.668381 0.081632
0.649689 0.084098
0.631136 0.086313
0.612729 0.088280
0.594475 0.089999
0.576381 0.091475
0.558455 0.092709
0.540703 0.093706
0.523132 0.094470
0.505751 0.095007
0.488565 0.095323
0.471580 0.095424
0.454805 0.095318
0.438246 0.095013
0.421908 0.094517
0.405799 0.093840
0.389925 0.092990
0.374292 0.091977
0.358906 0.090812
0.343774 0.089506
0.328902 0.088067
0.314294 0.086507
0.299958 0.084836
0.285898 0.083065
0.272121 0.081204
0.258632 0.079262
0.245435 0.077249
0.232537 0.075175
0.219943 0.073048
0.207656 0.070876
0.195683 0.068669
0.184028 0.066432
0.172696 0.064173
0.161691 0.061898
0.151017 0.059612
0.140678 0.057321
0.130680 0.055030
0.121025 0.052742
0.111717 0.050461
0.102761 0.048190
0.094160 0.045930
0.085916 0.043685
0.078034 0.041455
0.070517 0.039242
0.063367 0.037047
0.056587 0.034869
0.050180 0.032710
0.044149 0.030568
0.038495 0.028444
0.033222 0.026337
0.028331 0.024246
0.023824 0.022169
0.019703 0.020108
0.015969 0.018059
0.012625 0.016022
0.009671 0.013996
0.007108 0.011979
0.004938 0.009970
0.003161 0.007968
0.001779 0.005971
0.000791 0.003979
0.000198 0.001989
0.000000 0.000000
0.000198 -0.002809
0.000791 -0.005604
0.001779 -0.008367
0.003161 -0.011086
0.004938 -0.013745
0.007108 -0.016330
0.009671 -0.018829
0.012625 -0.021229
0.015969 -0.023518
0.019703 -0.025685
0.023824 -0.027722
0.028331 -0.029620
0.033222 -0.031372
0.038495 -0.032971
0.044149 -0.034414
0.050180 -0.035696
0.056587 -0.036817
0.063367 -0.037774
0.070517 -0.038569
0.078034 -0.039204
0.085916 -0.039680
0.094160 -0.040003
0.102761 -0.040177
0.111717 -0.040208
0.121025 -0.040104
0.130680 -0.039871
0.140678 -0.039517
0.151017 -0.039052
0.161691 -0.038485
0.172696 -0.037824
0.184028 -0.037080
0.195683 -0.036263
0.207656 -0.035381
0.219943 -0.034444
0.232537 -0.033461
0.245435 -0.032442
0.258632 -0.031395
0.272121 -0.030326
0.285898 -0.029245
0.299958 -0.028157
0.314294 -0.027068
0.328902 -0.025984
0.343774 -0.024908
0.358906 -0.023846
0.374292 -0.022800
0.389925 -0.021773
0.405799 -0.020765
0.421908 -0.019780
0.438246 -0.018816
0.454805 -0.017874
0.471580 -0.016954
0.488565 -0.016056
0.505751 -0.015177
0.523132 -0.014318
0.540703 -0.013476
0.558455 -0.012651
0.576381 -0.011841
0.594475 -0.011046
0.612729 -0.010264
0.631136 -0.009495
0.649689 -0.008739
0.668381 -0.007997
0.687203 -0.007268
0.706150 -0.006555
0.725212 -0.005859
0.744383 -0.005183
0.763656 -0.004529
0.783021 -0.003901
0.802473 -0.003303
0.822002 -0.002739
0.841602 -0.002214
0.861264 -0.001732
0.880982 -0.001299
0.900746 -0.000919
0.920550 -0.000599
0.940385 -0.000342
0.960243 -0.000154
0.980118 -0.000039
1.000000 -0.000000
