1.000000000000000000e+00 -2.244923210025882123e-17
9.903137003509041580e-01 3.412003893662522713e-03
9.806135465151344377e-01 6.777192675398491933e-03
9.708997638448991774e-01 1.009597877737000542e-02
9.611725708842655536e-01 1.336875387079188710e-02
9.514321796011668830e-01 1.659588869566830036e-02
9.416787956228286349e-01 1.977773288820812436e-02
9.319126184746175934e-01 2.291461480573829188e-02
9.221338418223106181e-01 2.600684134891655466e-02
9.123426537177923290e-01 2.905469778102666781e-02
9.025392368481779393e-01 3.205844754411787956e-02
8.927237687883711192e-01 3.501833207172740103e-02
8.828964222570605536e-01 3.793457059790062563e-02
8.730573653761626307e-01 4.080735996219825995e-02
8.632067619337218112e-01 4.363687441034728998e-02
8.533447716502793323e-01 4.642326539016569664e-02
8.434715504487267923e-01 4.916666134235250785e-02
8.335872507276633758e-01 5.186716748570072144e-02
8.236920216382797033e-01 5.452486559624731416e-02
8.137860093647955040e-01 5.713981377983218257e-02
8.038693574084838644e-01 5.971204623748872092e-02
7.939422068753221318e-01 6.224157302303477690e-02
7.840046967673122147e-01 6.472837979217772875e-02
7.740569642775271264e-01 6.717242754238011981e-02
7.640991450889407233e-01 6.957365234266563170e-02
7.541313736771171339e-01 7.193196505246862715e-02
7.441537836168365949e-01 7.424725102854412562e-02
7.341665078927570587e-01 7.651936981886668654e-02
7.241696792142143790e-01 7.874815484234065632e-02
7.141634303342874190e-01 8.093341305303623778e-02
7.041478943732653040e-01 8.307492458753809594e-02
6.941232051466781350e-01 8.517244239385839133e-02
6.840894974980666898e-01 8.722569184021398969e-02
6.740469076366990553e-01 8.923437030179763585e-02
6.639955734804605658e-01 9.119814672348630635e-02
6.539356350041772847e-01 9.311666115622246886e-02
6.438672345936649055e-01 9.498952426456838682e-02
6.337905174058326985e-01 9.681631680267771545e-02
6.237056317352125401e-01 9.859658905563484232e-02
6.136127293873300248e-01 1.003298602427880604e-01
6.035119660593866175e-01 1.020156178793378832e-01
5.934035017287816460e-01 1.036533170920285185e-01
5.832875010500668811e-01 1.052423798843285796e-01
5.731641337610026143e-01 1.067821943459630607e-01
5.630335750984700738e-01 1.082721138010653283e-01
5.528960062250830587e-01 1.097114558885468882e-01
5.427516146674624675e-01 1.110995015675181330e-01
5.326005947672449725e-01 1.124354940397233049e-01
5.224431481460514171e-01 1.137186375799586063e-01
5.122794841857871706e-01 1.149480962643051607e-01
5.021098205258400782e-01 1.161229925847028777e-01
4.919343835789428132e-01 1.172424059368881999e-01
4.817534090677105807e-01 1.183053709669860121e-01
4.715671425841403419e-01 1.193108757600397640e-01
4.613758401746796967e-01 1.202578598514364577e-01
4.511797689538415979e-01 1.211452120394742593e-01
4.409792077497757257e-01 1.219717679741558480e-01
4.307744477857061161e-01 1.227363074935864939e-01
4.205657934017374977e-01 1.234375516749965790e-01
4.103535628222211296e-01 1.240741595622699978e-01
4.001380889746866121e-01 1.246447245257717995e-01
3.896630744028595772e-01 1.251320277742563047e-01
3.791827703670299088e-01 1.255187365550337053e-01
3.686981254311004763e-01 1.258031738657129084e-01
3.582101300271510746e-01 1.259835949986487513e-01
3.477198181730419835e-01 1.260581819459883068e-01
3.372282693901434980e-01 1.260250369784927105e-01
3.267366108595627372e-01 1.258821752643266290e-01
3.162460198625013374e-01 1.256275163677900153e-01
3.057577265592837934e-01 1.252588744355072059e-01
2.952730171725984620e-01 1.247739468371646954e-01
2.847297603639055152e-01 1.241656823450087987e-01
2.741929887349919270e-01 1.234268847843479067e-01
2.636643392643150952e-01 1.225548141287565451e-01
2.531455333553374043e-01 1.215465468263565579e-01
2.426383845846371012e-01 1.203989509534372365e-01
2.321448078485255917e-01 1.191086567255247725e-01
2.216668302284534042e-01 1.176720212917454489e-01
2.112066039845624243e-01 1.160850864302823415e-01
2.007664222060696613e-01 1.143435273479814218e-01
1.903487378090179261e-01 1.124425902218397916e-01
1.799561867944195204e-01 1.103770153391409742e-01
1.695916169901828530e-01 1.081409415982220179e-01
1.592581239401483217e-01 1.057277865723105365e-01
1.489590962382929540e-01 1.031300940775929514e-01
1.386982735400230649e-01 1.003393378430159771e-01
1.284798218866951558e-01 9.734566482607548421e-02
1.183084331431940028e-01 9.413755389274809648e-02
1.081894587755060505e-01 9.070135311972565839e-02
9.812909379663163623e-02 8.702063850559582647e-02
